,in-game purchases,region,community,optimization,matchmaking,cheating,server,maps,gameplay,character design,graphics,audio,game balance,learning curve,player skills,teamwork
2020-03,0.0036508463325589115,0.007965482907401261,0.010952538997676734,0.10089611682708265,0.027547295054762694,0.17524062396282775,0.07368071689346167,0.035512777962163955,0.015599070693660804,0.026551609691337536,0.015267175572519083,0.00431463657484235,0.0023232658479920344,0.002655160969133754,0.004978426817125788,0.005642217059409226
2020-04,0.0053125,0.0078125,0.010625,0.1096875,0.020625,0.2403125,0.091875,0.036875,0.0209375,0.0321875,0.0115625,0.0128125,0.003125,0.0028125,0.0046875,0.0078125
2020-05,0.005845816587504567,0.008403361344537815,0.015710632078918523,0.11070515162586773,0.03909389842893679,0.2206795761782974,0.08586043112897333,0.04092071611253197,0.021191085129704055,0.023383266350018268,0.013883814395323347,0.010595542564852027,0.0025575447570332483,0.0025575447570332483,0.011691633175009134,0.007307270734380708
2020-06,0.005761843790012804,0.0076824583866837385,0.009603072983354673,0.0969910371318822,0.03297055057618438,0.17509603072983354,0.05985915492957746,0.03361075544174136,0.016005121638924456,0.029449423815621,0.015044814340588988,0.01120358514724712,0.005121638924455826,0.002240717029449424,0.005441741357234315,0.007042253521126761
2020-07,0.006674082313681869,0.00778642936596218,0.016314423433444566,0.0878754171301446,0.029662588060808306,0.16203188728216536,0.05079718205413422,0.027808676307007785,0.018168335187245088,0.024842417500926955,0.014831294030404153,0.0055617352614015575,0.004449388209121246,0.00482017055988135,0.005932517612161661,0.0070448646644419724
2020-08,0.0022727272727272726,0.006818181818181818,0.011363636363636364,0.10363636363636364,0.025454545454545455,0.15363636363636363,0.0740909090909091,0.045909090909090906,0.021363636363636362,0.026363636363636363,0.01818181818181818,0.01,0.004090909090909091,0.0018181818181818182,0.005454545454545455,0.01
2020-09,0.003271537622682661,0.0010905125408942203,0.0059978189749182115,0.08287895310796074,0.020174482006543076,0.13522355507088332,0.04634678298800436,0.026172300981461286,0.011450381679389313,0.030534351145038167,0.006543075245365322,0.006543075245365322,0.003271537622682661,0.0021810250817884407,0.008724100327153763,0.0054525627044711015
2020-10,0.010947168015230843,0.013326987148976678,0.00951927653498334,0.06949071870537839,0.026653974297953357,0.207996192289386,0.05378391242265588,0.0709186101856259,0.02427415516420752,0.02284626368396002,0.013802950975725845,0.00809138505473584,0.0014278914802475012,0.0,0.004283674440742504,0.005235602094240838
2020-11,0.003247924936845904,0.006495849873691808,0.007578491519307109,0.06134969325153374,0.017683146878383255,0.12847347527968242,0.04691447130999639,0.06134969325153374,0.00866113316492241,0.017683146878383255,0.00866113316492241,0.010104655359076146,0.001443522194153735,0.001443522194153735,0.005052327679538073,0.0054132082280765065
2020-12,0.004485981308411215,0.08672897196261682,0.0033644859813084112,0.05345794392523365,0.023925233644859812,0.14654205607476636,0.04411214953271028,0.05682242990654206,0.0194392523364486,0.0194392523364486,0.015327102803738318,0.007476635514018692,0.002616822429906542,0.0014953271028037382,0.004485981308411215,0.005607476635514018
2021-01,0.004066877541798464,0.004518752824220515,0.008133755083596927,0.07410754631721644,0.028468142792589246,0.12200632625395391,0.04157252598282874,0.061003163126976956,0.013556258472661545,0.02349751468594668,0.009941256213285133,0.0076818798011748755,0.004970628106642567,0.0036150022593764122,0.004970628106642567,0.0031631269769543608
2021-02,0.007142857142857143,0.004591836734693878,0.009183673469387756,0.05153061224489796,0.02142857142857143,0.14285714285714285,0.03520408163265306,0.044387755102040814,0.011224489795918367,0.013265306122448979,0.009693877551020408,0.009183673469387756,0.004081632653061225,0.0,0.003061224489795918,0.0066326530612244895
2021-03,0.002186987424822307,0.004920721705850191,0.006014215418261345,0.0541279387643521,0.026790595954073265,0.1394204483324221,0.038819026790595956,0.03936577364680153,0.010934937124111536,0.027884089666484417,0.010934937124111536,0.004920721705850191,0.0010934937124111536,0.002186987424822307,0.0032804811372334607,0.004920721705850191
2021-04,0.001336898395721925,0.0066844919786096255,0.012923351158645277,0.06194295900178253,0.028966131907308377,0.15106951871657753,0.05169340463458111,0.05570409982174688,0.019162210338680926,0.0374331550802139,0.010249554367201427,0.0071301247771836,0.001336898395721925,0.0017825311942959,0.0066844919786096255,0.005793226381461676
2021-05,0.005767844268204758,0.0014419610670511895,0.009372746935832732,0.04686373467916366,0.03821196827685652,0.1514059120403749,0.04037490987743331,0.03893294881038212,0.011535688536409516,0.014419610670511895,0.006488824801730353,0.008651766402307137,0.003604902667627974,0.0014419610670511895,0.004325883201153569,0.002883922134102379
