,in-game purchases,region,community,optimization,matchmaking,cheating,server,maps,gameplay,character design,graphics,audio,game balance,learning curve,player skills,teamwork
2018-02,0.002753416275749541,0.1704058739547216,0.007648378543748726,0.0674077095655721,0.010503773200081582,0.09076075871915154,0.05517030389557414,0.03130736283907812,0.018866000407913523,0.016928411176830513,0.016316540893330615,0.003671221700999388,0.0032633081786661226,0.00305935141749949,0.0046910055068325514,0.023557005914746073
2018-03,0.0019147917663954045,0.020105313547151747,0.00861656294877932,0.07288176160842508,0.011967448539971278,0.08843944471038774,0.050023934897079944,0.030038295835327907,0.018190521780756343,0.016156055528961225,0.016395404499760652,0.0034705600765916706,0.0015557683101962662,0.00430828147438966,0.0040689325035902345,0.023097175682144568
2018-04,0.003706090879793748,0.011923944569771189,0.009990331936835321,0.08556235900741219,0.013213019658395102,0.06751530776667741,0.05575249758298421,0.037383177570093455,0.019013857557202706,0.02690944247502417,0.015791169835642927,0.005800837898807605,0.003544956493715759,0.004834031582339671,0.0059619722848855946,0.025620367386400257
2018-05,0.0031884544386642055,0.004866588353750629,0.009565363315992616,0.0716563181741903,0.009900990099009901,0.0672931699949656,0.05252559154220507,0.03188454438664205,0.017116965933881522,0.020305420372545728,0.018795099848967947,0.00352408122168149,0.005705655311293841,0.00419533478771606,0.006376908877328411,0.019801980198019802
2018-06,0.004317627182278956,0.0045992115637319315,0.006664163694387085,0.06410737751079407,0.009386146048432513,0.04514736249296039,0.04101745823165009,0.03050497465740567,0.0179275389525061,0.018396846254927726,0.015487140979913647,0.006007133470996809,0.00347287403792003,0.0023465365121081282,0.0045992115637319315,0.015017833677492022
2018-07,0.0032289765548224065,0.005334830829706584,0.007581075389583041,0.06682577565632458,0.009265758809490383,0.04015162150779166,0.03944967008283027,0.02204127474378773,0.01825073704899621,0.016425663344096588,0.01530254106415836,0.004352098834760634,0.002386634844868735,0.0037905376947915204,0.004352098834760634,0.014319809069212411
2018-08,0.003215434083601286,0.004555198285101822,0.00964630225080386,0.0744908896034298,0.012057877813504822,0.03885316184351554,0.0484994640943194,0.02840300107181136,0.01714898177920686,0.025455519828510183,0.01714898177920686,0.006966773847802787,0.002411575562700965,0.006162915326902465,0.0021436227224008574,0.016613076098606645
2018-09,0.003575259206292456,0.003575259206292456,0.009653199856989631,0.07329281372899535,0.011083303539506614,0.047908473364318915,0.039685377189846265,0.022166607079013228,0.013943510904540579,0.01894887379335002,0.020378977475867,0.006792992491955667,0.001787629603146228,0.004290311047550947,0.006077940650697175,0.01716124419020379
2018-10,0.000947268708556994,0.006946637196084623,0.0050520997789706345,0.05209977897063467,0.012946005683612252,0.02904957372908115,0.04578465424692137,0.013893274392169246,0.013261761919797915,0.011998736975055258,0.01484054310072624,0.0050520997789706345,0.0015787811809283233,0.0025260498894853173,0.0025260498894853173,0.011998736975055258
2018-11,0.0020434972996642826,0.01007152240548825,0.008465917384323457,0.0935629835060575,0.009341701941322434,0.05196321704860604,0.05035761202744125,0.02554371624580353,0.02160268573930813,0.018975332068311195,0.022478470296307108,0.004524886877828055,0.003065245949496424,0.003795066413662239,0.0067143482703255,0.06524594949642389
2018-12,0.0021691973969631237,0.02479082739386427,0.008986674930275797,0.07561202355128602,0.015494267121165169,0.040904865199876045,0.050821196157421755,0.05670901766346452,0.023241400681747754,0.024171056709017664,0.02107220328478463,0.008057018903005888,0.0037186241090796405,0.0037186241090796405,0.004648280136349551,0.024480942051440968
2019-01,0.004396482813749001,0.004796163069544364,0.005595523581135092,0.0771382893685052,0.010391686650679457,0.042366107114308556,0.051159072741806554,0.052358113509192644,0.017585931254996003,0.023181454836131096,0.02038369304556355,0.005995203836930456,0.002797761790567546,0.004796163069544364,0.006394884092725819,0.02238209432454037
2019-02,0.0,0.004069767441860465,0.0034883720930232558,0.07441860465116279,0.0069767441860465115,0.030232558139534883,0.04244186046511628,0.02441860465116279,0.01627906976744186,0.0069767441860465115,0.023255813953488372,0.006395348837209302,0.0017441860465116279,0.004651162790697674,0.007558139534883721,0.014534883720930232
2019-03,0.0032959789057350032,0.0065919578114700065,0.005273566249176005,0.06657877389584707,0.005273566249176005,0.037574159525379035,0.05075807514831905,0.023071852340145024,0.01977587343441002,0.017139090309822018,0.011865524060646011,0.007910349373764008,0.0032959789057350032,0.004614370468029005,0.00922874093605801,0.02702702702702703
2019-04,0.002564102564102564,0.006837606837606838,0.013675213675213675,0.06581196581196581,0.017948717948717947,0.0547008547008547,0.041025641025641026,0.03418803418803419,0.023931623931623933,0.017094017094017096,0.017094017094017096,0.004273504273504274,0.011111111111111112,0.003418803418803419,0.005128205128205128,0.022222222222222223
2019-05,0.002613240418118467,0.002613240418118467,0.009581881533101045,0.05313588850174216,0.01132404181184669,0.05313588850174216,0.042682926829268296,0.01916376306620209,0.016550522648083623,0.02264808362369338,0.020905923344947737,0.005226480836236934,0.005226480836236934,0.004355400696864111,0.008710801393728223,0.013066202090592335
2019-06,0.0021911804984935633,0.00657354149548069,0.006025746370857299,0.05614900027389756,0.010408107367844427,0.049575458778416875,0.03423719528896193,0.01862503423719529,0.013420980553273076,0.01314708299096138,0.018351136674883594,0.0030128731854286495,0.001917282936181868,0.003834565872363736,0.011229800054779512,0.030402629416598194
2019-07,0.0023513604299630502,0.0038629492777964396,0.004198857910648304,0.046355391333557275,0.008901578770574403,0.041148807524353376,0.03476654350016795,0.015955660060463554,0.013100436681222707,0.01175680214981525,0.01813906617400067,0.003694994961370507,0.0023513604299630502,0.004534766543500168,0.0055424924420557605,0.02586496472959355
2019-08,0.003894080996884735,0.003894080996884735,0.00778816199376947,0.04127725856697819,0.01557632398753894,0.04205607476635514,0.028037383177570093,0.024143302180685357,0.014018691588785047,0.020249221183800622,0.018691588785046728,0.007009345794392523,0.001557632398753894,0.005451713395638629,0.005451713395638629,0.018691588785046728
2019-09,0.0010526315789473684,0.002105263157894737,0.0010526315789473684,0.049473684210526316,0.015789473684210527,0.034736842105263156,0.042105263157894736,0.02631578947368421,0.009473684210526316,0.02,0.018947368421052633,0.00631578947368421,0.007368421052631579,0.004210526315789474,0.01263157894736842,0.017894736842105262
2019-10,0.001100715465052284,0.002201430930104568,0.007705008255365988,0.04292790313703908,0.009906439185470555,0.05063291139240506,0.03137039075399009,0.01981287837094111,0.009356081452944413,0.010456796917996699,0.012107870115575124,0.01100715465052284,0.001100715465052284,0.006053935057787562,0.006053935057787562,0.015960374243258118
2019-11,0.0015535372848948376,0.0021510516252390057,0.004421606118546845,0.043618546845124284,0.009321223709369025,0.04624760994263862,0.0241395793499044,0.01637189292543021,0.015415869980879541,0.013623326959847037,0.016252390057361378,0.00394359464627151,0.0026290630975143404,0.006453154875717017,0.0059751434034416824,0.022825047801147226
2019-12,0.000521557719054242,0.002260083449235049,0.0034770514603616135,0.029381084840055634,0.008518776077885953,0.035639777468706536,0.018949930458970792,0.014951321279554937,0.008344923504867872,0.008866481223922114,0.009735744089012517,0.0034770514603616135,0.0006954102920723226,0.006606397774687065,0.008866481223922114,0.01773296244784423
2020-01,0.0007739938080495357,0.0021284829721362228,0.005224458204334365,0.037345201238390094,0.00793343653250774,0.037925696594427245,0.0228328173374613,0.016253869969040248,0.013351393188854489,0.005611455108359133,0.009287925696594427,0.0030959752321981426,0.001741486068111455,0.007352941176470588,0.006385448916408669,0.01876934984520124
2020-02,0.0018852679773767843,0.0024239159709130084,0.0032318879612173446,0.03258820360894156,0.009695663883652034,0.03743603555076758,0.025585779692970642,0.020468623754376514,0.012119579854565042,0.006463775922434689,0.012388903851333153,0.0024239159709130084,0.0016159439806086723,0.006463775922434689,0.007002423915970913,0.01319687584163749
2020-03,0.0,0.00033189512114171923,0.001327580484566877,0.027879190175904414,0.006637902422834384,0.02854298041818785,0.013939595087952207,0.008961168270826419,0.009624958513109858,0.002655160969133754,0.0086292731496847,0.002987056090275473,0.00033189512114171923,0.003318951211417192,0.0036508463325589115,0.010952538997676734
2020-04,0.0003125,0.0184375,0.0040625,0.024375,0.0040625,0.04,0.0203125,0.0134375,0.0115625,0.00625,0.009375,0.003125,0.0009375,0.0034375,0.0040625,0.0140625
2020-05,0.00036536353671903543,0.0014614541468761417,0.005845816587504567,0.024479356960175374,0.008403361344537815,0.04567044208987943,0.016441359152356595,0.010595542564852027,0.012422360248447204,0.01607599561563756,0.014249177932042383,0.003288271830471319,0.0010960906101571063,0.006211180124223602,0.005480453050785532,0.009864815491413957
2020-06,0.0016005121638924455,0.0012804097311139564,0.004481434058898848,0.030409731113956465,0.010243277848911651,0.04449423815620999,0.013764404609475032,0.011523687580025609,0.013764404609475032,0.008642765685019206,0.01856594110115237,0.004481434058898848,0.0009603072983354673,0.004801536491677336,0.006402048655569782,0.009603072983354673
2020-07,0.0007415647015202076,0.0011123470522803114,0.0055617352614015575,0.0292918057100482,0.008898776418242492,0.040415276232851315,0.020022246941045607,0.017797552836484983,0.011123470522803115,0.011865035224323322,0.021505376344086023,0.00482017055988135,0.0025954764553207266,0.007415647015202077,0.0055617352614015575,0.016314423433444566
2020-08,0.0018181818181818182,0.0013636363636363637,0.0022727272727272726,0.02909090909090909,0.007727272727272728,0.04045454545454545,0.01681818181818182,0.026818181818181817,0.00909090909090909,0.009545454545454546,0.016363636363636365,0.0018181818181818182,0.0018181818181818182,0.004545454545454545,0.0022727272727272726,0.017727272727272727
2020-09,0.0016357688113413304,0.0027262813522355507,0.0059978189749182115,0.018538713195201745,0.011450381679389313,0.04252998909487459,0.017448200654307525,0.013631406761177753,0.013086150490730643,0.013631406761177753,0.015812431842966195,0.006543075245365322,0.0016357688113413304,0.003816793893129771,0.004907306434023991,0.011995637949836423
2020-10,0.0014278914802475012,0.00047596382674916705,0.007615421227986673,0.02427415516420752,0.010947168015230843,0.049976201808662545,0.010947168015230843,0.01951451689671585,0.01142313184198001,0.010947168015230843,0.01618277010947168,0.0019038553069966682,0.0028557829604950024,0.0019038553069966682,0.004283674440742504,0.013802950975725845
2020-11,0.001443522194153735,0.001804402742692169,0.004691447130999639,0.032840129916997474,0.011187297004691447,0.04366654637315049,0.020570191266690727,0.0267051605918441,0.011909058101768314,0.016600505232767952,0.013713460844460484,0.004691447130999639,0.0021652832912306026,0.005052327679538073,0.005052327679538073,0.024178996752075063
2020-12,0.0022429906542056075,0.0011214953271028037,0.00485981308411215,0.02355140186915888,0.012336448598130842,0.03588785046728972,0.01794392523364486,0.026168224299065422,0.018317757009345795,0.016074766355140185,0.018317757009345795,0.004485981308411215,0.0022429906542056075,0.006355140186915888,0.005607476635514018,0.015327102803738318
2021-01,0.0013556258472661546,0.0013556258472661546,0.004518752824220515,0.0298237686398554,0.01852688657930411,0.04609127880704925,0.021238138273836422,0.03298689561680976,0.01807501129688206,0.016719385449615907,0.019430637144148215,0.00587437867148667,0.0027112516945323093,0.0027112516945323093,0.008133755083596927,0.016267510167193855
2021-02,0.0010204081632653062,0.0005102040816326531,0.0035714285714285713,0.017857142857142856,0.011224489795918367,0.0413265306122449,0.014285714285714285,0.015306122448979591,0.011224489795918367,0.009183673469387756,0.015306122448979591,0.004591836734693878,0.0005102040816326531,0.004591836734693878,0.00816326530612245,0.01479591836734694
2021-03,0.0,0.0,0.004373974849644614,0.02241662110442865,0.012575177692728267,0.04100601421541826,0.014762165117550574,0.014215418261344996,0.010934937124111536,0.015855658829961726,0.010934937124111536,0.004920721705850191,0.0032804811372334607,0.0038272279934390375,0.0038272279934390375,0.018589393110989613
2021-04,0.0022281639928698753,0.00089126559714795,0.00267379679144385,0.020499108734402853,0.00980392156862745,0.04055258467023173,0.012477718360071301,0.018270944741532978,0.008467023172905526,0.0142602495543672,0.015597147950089126,0.004010695187165776,0.0,0.004456327985739751,0.004010695187165776,0.015151515151515152
2021-05,0.0014419610670511895,0.0014419610670511895,0.0014419610670511895,0.01514059120403749,0.012977649603460706,0.05118961788031723,0.01514059120403749,0.018745493871665464,0.007209805335255948,0.012256669069935111,0.01514059120403749,0.003604902667627974,0.0014419610670511895,0.0014419610670511895,0.006488824801730353,0.010093727469358327
